ProgressPercent,Reference,BaseRaw,BaseBenchmark,BaseManuscript,BaseSequential,PrunedRaw,PrunedBenchmark,PrunedManuscript,PrunedSequential,QuantizedRaw,QuantizedBenchmark,QuantizedManuscript,QuantizedSequential
75.470188075230098,0.90029269456863403,0.90853462116827166,0.89399718855136734,0.89558414520351404,0.89106955089017881,0.89353715256052513,0.88919576341014084,0.89912414273407004,0.89774231460401943,0.89194350557652891,0.88626076573229051,0.89253007457720279,0.89243026944904469
75.510204081632651,0.90017527341842651,0.90236491694468113,0.89515738855075666,0.89564530117078445,0.89108984420233572,0.89344168156018222,0.88933447897331575,0.89907642626325557,0.89769353164355126,0.88785440156122253,0.88643129925335051,0.89250420655991547,0.89239509046511234
75.550220088035218,0.90005785226821899,0.89701507677272418,0.89631778855014588,0.89570223138203842,0.89111673617472209,0.88828648458946347,0.88932480736609976,0.89902139486362465,0.89764467284523253,0.88430557643330143,0.88637472829844388,0.89247520795191504,0.89236009761053237
75.59023609443777,0.89994043111801147,0.90264687019170631,0.89742985459329871,0.89576372139898064,0.89115013999197445,0.8875475473434824,0.88914581127974002,0.89896351453228007,0.89759542048307128,0.88576521963773647,0.88638982601447647,0.89245113872580795,0.89232505339263724
75.630252100840337,0.89982300996780396,0.90735602872154042,0.8984293542000108,0.89582692138798659,0.8911895434085968,0.88434366857778557,0.88884319835972603,0.89889884021548727,0.8975456054156461,0.88391496011507464,0.88620403808929971,0.8924213158843266,0.89228997834459034
75.67026810724289,0.89973217248916626,0.90565049334849679,0.89946069602111756,0.8959059297435592,0.89123442261718511,0.8907857387778314,0.8889609574043964,0.89887663814219743,0.89749477636275699,0.88925400050138448,0.88678015490210238,0.89242457735090797,0.89225558067111643
75.710284113645457,0.89970308542251587,0.89892857766130407,0.90054888512094788,0.89599776174531254,0.89128535672789799,0.89203456583569962,0.88947555740394235,0.8988607692915197,0.89744564072546118,0.88044105589003763,0.88606592250354588,0.89237145886202052,0.89222256631112173
75.750300120048024,0.8996427059173584,0.90925038127011171,0.90138667017547114,0.89607298281199388,0.89134154351527173,0.8815142660697961,0.88937451137535828,0.89880714903646386,0.89739849268581429,0.88076021654650249,0.88547054939034386,0.89232690017031424,0.89218534308760555
75.790316126450577,0.8995823860168457,0.91294528373961736,0.90225775569227262,0.89615172946627708,0.89140245192418144,0.88591322130533456,0.88920411901390928,0.89875248974640753,0.89735146597238002,0.88235518339131436,0.88477561443448405,0.89227611123184525,0.89214443593655368
75.830332132853144,0.89952200651168823,0.91813199944542523,0.90310873383551349,0.89623409039009372,0.89146774302105947,0.89874977436012804,0.88898434270477689,0.89869880722184625,0.89730438111792976,0.87897024027026016,0.88426489051749468,0.89222719932378036,0.89209992869213639
75.870348139255697,0.89946162700653076,0.90516069577796066,0.90389028641043234,0.89631326699385627,0.89153704268352174,0.89810441173211186,0.88909596737951824,0.89865495382046168,0.89725730317427344,0.88756146919532086,0.88442943160673337,0.89219058481014668,0.8920548723832108
75.910364145658264,0.89940124750137329,0.90206193688125402,0.90425409027377091,0.89638087472187067,0.89160936282945447,0.89341205058552586,0.88923827162853608,0.89860787805194275,0.89721037640598156,0.8858563315810366,0.88505733035662759,0.89216115946945318,0.89201243710095879
75.950380152060831,0.8993409276008606,0.90818001330203668,0.90448864938548201,0.89644322453111203,0.89168356561895401,0.887912956522945,0.88922213723646348,0.89855082211189452,0.89716376617667892,0.89036150351315702,0.88524047743494783,0.8921318523002737,0.89197246576060385
75.990396158463383,0.89928054809570313,0.90489249782581505,0.90479512021265474,0.89650568346121351,0.89175962239396134,0.88511567399148317,0.8887791501097867,0.89848817631574451,0.8971164739143499,0.88423256738758815,0.88556639833872453,0.89210949421534058,0.89193429140298108
76.03041216486595,0.89922016859054565,0.90950894445624042,0.90501333186517519,0.89656332719718657,0.89183621751671494,0.88521209318301508,0.88853520599580782,0.8984345908597241,0.89706769448792179,0.88543554376683176,0.88571625788717012,0.89208144187937544,0.89189799530765057
76.070428171268503,0.89915984869003296,0.92108048023067202,0.90539450024299173,0.89663178576192748,0.89191363510372978,0.90238004285113038,0.8880618562931395,0.89836916010081702,0.8970174050736367,0.88054614828889977,0.88581179225299578,0.89205500986274344,0.89186281040416648
76.11044417767107,0.89909946918487549,0.90353854051837212,0.90559076747795442,0.89669469757759357,0.89199177508281446,0.8966389229875561,0.8882352340095121,0.89832174618811078,0.89696645001275532,0.88898305449294801,0.88602889191266221,0.89203196751250313,0.89182866966649055
76.150460184073623,0.89903908967971802,0.89879847802206847,0.90544693033534984,0.89674616791645401,0.8920697003122835,0.88932125748641389,0.88847896429330087,0.89827766546538867,0.89691644431839634,0.8857664742940049,0.88616727183209032,0.89200618954007604,0.89179520847007376
76.19047619047619,0.89897876977920532,0.91124356591537303,0.90538819803773962,0.89679726830131079,0.8921471837033168,0.8902533294252053,0.88854250156780046,0.89822838112736425,0.89686712553900927,0.89914971347235562,0.88611236627461343,0.89198166000315038,0.89176201694654134
76.230492196878757,0.89891839027404785,0.90564025262235293,0.90534716298397566,0.89685191986062884,0.89222436097951674,0.88323286259986677,0.88846475333082897,0.8981754662976702,0.89681830904802551,0.88478521360104745,0.88609669884243392,0.89195787540337923,0.89172925447254769
76.27050820328131,0.89885801076889038,0.91151103671536637,0.90551865649704721,0.89690830701677782,0.89230120120131762,0.88683782623851248,0.88831041274032496,0.89812389676286186,0.89676988212063757,0.88694770329792971,0.88606940872951823,0.89193101151834342,0.89169671781890003
76.310524209683877,0.89879769086837769,0.91510286536729413,0.90570560433344771,0.89697021854350456,0.892377797866026,0.8877046507711106,0.88830348385492386,0.89807864887623901,0.89672166190128055,0.89192880817452769,0.88605427395331482,0.89190503759879547,0.89166457221187534
76.350540216086429,0.89873731136322021,0.90382897720717337,0.90577878266914147,0.89702949802308063,0.89245415462088529,0.89338354558790645,0.88838700706885465,0.89802453040707486,0.89667358744539905,0.88850825671366562,0.88625247384739514,0.8918825803870013,0.89163283021458428
76.390556222488996,0.89867693185806274,0.89772853422608223,0.90573564131802553,0.89708586293505577,0.89253075231531853,0.88971244561382756,0.8884318783620857,0.89797035041650886,0.89662536930170689,0.88482667700344109,0.88649276291946966,0.89185949279106769,0.89160228869752922
76.430572228891563,0.89861661195755005,0.90207581336815901,0.90586055663632459,0.89714513245351135,0.89260765745303983,0.89222094466628832,0.88836317384927421,0.89791520510276035,0.89657713607351808,0.89079220908643575,0.88652966253041288,0.89184046458659849,0.89157251036134944
76.470588235294116,0.89855623245239258,0.90690252816260275,0.90590541958046811,0.8972048083058618,0.89268492353383722,0.88478036988227138,0.88794579108719396,0.89784998178698128,0.89652827116727918,0.88569609405190164,0.88641397617340856,0.89181555970918402,0.89154281466759244
76.510604241696683,0.89849585294723511,0.91476873895334687,0.90618700564849197,0.89726829642560868,0.89276271102926363,0.89254741874505239,0.88757979896410055,0.89778557472237031,0.89647802604132687,0.88879109208388363,0.88654571248941538,0.89179224645221644,0.89151358774723932
76.550620248099236,0.89843553304672241,0.90710909996984734,0.90651723464700495,0.89733603482093327,0.89284112653730385,0.89585079832364545,0.8873819973311845,0.89772759235914423,0.89642614480003047,0.89106291611272592,0.88647680317179489,0.89176866686509104,0.89148520479761006
76.590636254501803,0.89837515354156494,0.9013363602253589,0.90629199498831103,0.89738550669969352,0.89291892736690048,0.89503452423381114,0.8876252171617991,0.89768761320404311,0.89637467952034533,0.88716720839936214,0.88656847608134171,0.89174569999428765,0.89145636723362853
76.630652260904355,0.89831477403640747,0.89697211419973022,0.90605563872150885,0.89742982150967288,0.89299569535172152,0.89055313562677874,0.88793211181541687,0.89764801388204374,0.8963244665818797,0.88410327804640698,0.88637775234576077,0.89172000264856066,0.89142718262320464
76.670668267306922,0.89825439453125,0.90361658818271096,0.90601883968502439,0.89748057948849802,0.89307157689750449,0.88016013052799913,0.88800981730741013,0.89760287104487635,0.89627539200792672,0.88557038944291588,0.88636399775115604,0.89170040634899939,0.89139770360172565
76.710684273709489,0.8981940746307373,0.90801991863652176,0.90592598638188004,0.89753003503869921,0.8931466254752769,0.88637949432252749,0.88794876641349396,0.89755631734372598,0.896227221989356,0.8855139299108381,0.88619225905986909,0.8916750191597439,0.891368182825511
76.750700280112042,0.89813369512557983,0.91432135859169039,0.90605670631289303,0.89758432602704452,0.8932209946226779,0.88544902245636747,0.88791886335465819,0.89751164415758922,0.89617988864987896,0.8860194966414644,0.8861476159083761,0.89165028041654726,0.89133848013912098
76.790716286514609,0.89809650182723999,0.90937708753263691,0.9063663236025441,0.89764805232832579,0.89329555595911692,0.88449638662116459,0.88821226568118228,0.89749964291461848,0.89613336543623634,0.88685348458672697,0.886910897574401,0.89166006393862618,0.89131036356734905
76.830732292917162,0.89809751510620117,0.91172730388464063,0.90669153425864935,0.89774653071368082,0.89337362212748539,0.88433122356842986,0.88872202292109814,0.89754586815485016,0.89608910352605209,0.89795390655750285,0.88610727172067283,0.89160137389578631,0.89128265366568216
76.870748299319729,0.89809906482696533,0.91513498125401749,0.90785173425803867,0.89785627758870501,0.89345401496468502,0.88483690578191576,0.88933283580726097,0.89755696446012023,0.89604878702640933,0.90270923305132644,0.88726747172006215,0.89167164604959148,0.8912560774142736
76.910764305722296,0.89810061454772949,0.90432725821948545,0.90762453425777423,0.89791457494952176,0.89353806668213709,0.88926246963269562,0.88868326242937035,0.89750491258666465,0.89600738344162811,0.89092956407505663,0.88842787171945137,0.89170769923246318,0.89123636291692088
76.950780312124849,0.89810210466384888,0.90683981128947344,0.90679031045656067,0.89796193704284655,0.89361679167872266,0.89761318943425816,0.88984066242876114,0.89749008794936236,0.89596836232445132,0.89340745045959846,0.88958807171884069,0.89171342508271922,0.89122347725763074
76.990796318527416,0.89810365438461304,0.90916003261519784,0.90783095835293071,0.8980238346801992,0.89369579330559823,0.91164801910415605,0.89100086242815046,0.89753377482662156,0.89593627766643646,0.89587105766089536,0.89074827171823001,0.89173364513166953,0.89121737697163883
77.030812324929968,0.8981052041053772,0.9123481100346027,0.90899075835232024,0.89810093808690528,0.89378091133539839,0.92095060433558051,0.89216106242753979,0.89764019615772928,0.89591108943275066,0.89729760183805951,0.89190847171761933,0.89176868142986565,0.89121802281091467
77.070828331332535,0.89810675382614136,0.91721324270108906,0.91015095835170956,0.8981981080174174,0.89387224752046612,0.92027158092035466,0.89332126242692911,0.89779473069803328,0.89589275773302934,0.89580766764657316,0.89306627171700992,0.89181245396234343,0.89122537462906004
77.110844337735088,0.89810830354690552,0.92014657448316439,0.91131115835109888,0.89831851545383912,0.89396976623784519,0.93246982351910024,0.89448146242631843,0.8979576950721726,0.8958812429076406,0.90367382473957514,0.89419807704580667,0.89185565072249728,0.89123932096438419
77.150860344137655,0.8981097936630249,0.93591426294403535,0.9124713583504882,0.89847800836746561,0.89407343172646569,0.97326296411440072,0.89564166242570775,0.89818667353374848,0.89587650552635401,0.89054008292202513,0.89407201491968458,0.89185464426963779,0.89125711185112089
77.190876350540222,0.89811134338378906,0.92059401544083352,0.91363155834987753,0.89863388137950806,0.89418320843211985,0.93693106306336638,0.89680186242509707,0.8984235384016771,0.8958785063870196,0.90247156530677064,0.89460111096293016,0.8918938022090237,0.89127371673668998
77.230892356942775,0.89811289310455322,0.9112961632543839,0.91467012872345088,0.89874485205809762,0.89429880853531851,0.92917551101875206,0.8979620624244864,0.89864178361014324,0.8958872065142246,0.89849950279764446,0.8957569109623218,0.89194909830142832,0.8912963197926097
77.270908363345342,0.89811444282531738,0.9124393676297069,0.91382085889024633,0.89882937356772175,0.89441490842328597,0.89643482483412285,0.89807496647463214,0.8987037657355248,0.89590099992810512,0.89918119937013863,0.89620731603627579,0.891981052761603,0.89132415732305181
77.310924369747895,0.89811599254608154,0.90973369506729063,0.91266745889017176,0.89889881259444127,0.89452381730554742,0.90031523801317448,0.89813938800450055,0.89869275892629907,0.89591261406405576,0.8939490437487887,0.89568938127490361,0.89200134674284315,0.891351322656737
77.350940376150461,0.89811748266220093,0.90685320300827688,0.91158165889009202,0.89895632342081744,0.89462550560504372,0.89560172035068375,0.89872235208731577,0.89870283865199418,0.89592837925723368,0.8899563690295389,0.89456136311078915,0.89200618413512422,0.8913731064902678
77.390956382553014,0.89811903238296509,0.90466235416963581,0.91062945889001368,0.89900326049537271,0.89472075632296755,0.88660824544687478,0.8975641520872415,0.89866088450565251,0.89594119151120677,0.8895796734213377,0.89359716311071224,0.89200208107786083,0.891388699874891
77.430972388955581,0.89812058210372925,0.912722108624897,0.9113252588895191,0.89907692770156611,0.89481376697765802,0.90524162459759661,0.89648487654223263,0.89858910822525218,0.89594727415096931,0.89971102278862047,0.8943893631101949,0.89204153869834513,0.89140289249647986
77.470988395358148,0.89812213182449341,0.90457182372668377,0.9114426588891501,0.8991392639912803,0.89491126765007101,0.89402244866344749,0.89668227654185895,0.89859461309873923,0.89595248580902276,0.89122183924005582,0.89451636310982319,0.89206257830310443,0.89142219236451725
77.511004401760701,0.89812368154525757,0.91573191257498143,0.9104823456758302,0.89917519955143932,0.89500359727168166,0.89469459769255311,0.89571327654174793,0.89856043952545528,0.89595343163549324,0.89066979048196249,0.89349176310972866,0.89205996432511636,0.891436812970957
77.551020408163268,0.89812523126602173,0.91070026206563559,0.91029533260095419,0.89923878878196684,0.89509229105602683,0.91721218278708239,0.89672787654117769,0.89865692120925311,0.89595458881208945,0.89625253291202378,0.89433054076816987,0.89207746129859922,0.89145033633887705
77.591036414565821,0.89812672138214111,0.9151340117178145,0.91113314708743043,0.89932664103705984,0.89518199162544698,0.92628169077185962,0.89763227654062949,0.89875812719380188,0.89596152468458168,0.90188110016864964,0.89486813528171982,0.89209931248710894,0.89146842688769456
77.631052420968388,0.89812827110290527,0.93236551805712697,0.91229014708682143,0.89944066065785211,0.89527760043163152,0.95252134111687681,0.89877927654002576,0.89893392942399442,0.89597453149963913,0.87693106536090004,0.89536433528126347,0.89212008631935424,0.89149089810479942
77.671068427370955,0.89812982082366943,0.91672108188605805,0.91342207664766506,0.8995404481978464,0.89537924423955395,0.92605762134150804,0.89984327291573662,0.89906482971736867,0.89599363327083248,0.87174897649921268,0.89420453528118915,0.89200529411337703,0.89150994592394051
77.711084433773507,0.89813137054443359,0.91180317009252276,0.91322187664736976,0.89961669963097113,0.89548464904404756,0.92382077906469717,0.90084896927258495,0.89918211844319229,0.89601884588286029,0.89280856120081831,0.89321198200949348,0.89191592480687165,0.89152233739651499
