"Task","Variant","ValueName","BinCenter","Density"
"SOH","W_hh","Absolute reconstruction error","0.0056533304224999966","99.501571065133135"
"SOH","W_hh","Absolute reconstruction error","0.0058082161874999962","94.378717901383695"
"SOH","W_hh","Absolute reconstruction error","0.0059631019524999966","98.023824960205417"
"SOH","W_hh","Absolute reconstruction error","0.0061179877174999961","97.432726518234318"
"SOH","W_hh","Absolute reconstruction error","0.0062728734824999957","91.521742098523447"
"SOH","W_hh","Absolute reconstruction error","0.0064277592474999961","96.349046041287323"
"SOH","W_hh","Absolute reconstruction error","0.0065826450124999956","96.841628076263234"
"SOH","W_hh","Absolute reconstruction error","0.0067375307774999961","98.023824960205417"
"SOH","W_hh","Absolute reconstruction error","0.0068924165424999956","87.384053004725828"
"SOH","W_hh","Absolute reconstruction error","0.0070473023074999952","98.220857774195778"
"SOH","W_hh","Absolute reconstruction error","0.0072021880724999956","93.393553831431888"
"SOH","W_hh","Absolute reconstruction error","0.0073570738374999951","92.014324133499343"
"SOH","W_hh","Absolute reconstruction error","0.0075119596024999956","96.743111669268046"
"SOH","W_hh","Absolute reconstruction error","0.0076668453674999951","91.521742098523447"
"SOH","W_hh","Absolute reconstruction error","0.0078217311324999955","94.772783529364432"
"SOH","W_hh","Absolute reconstruction error","0.0079766168974999951","88.763282702658373"
"SOH","W_hh","Absolute reconstruction error","0.0081315026624999946","91.226192877537898"
"SOH","W_hh","Absolute reconstruction error","0.0082863884274999942","92.309873354484893"
"SOH","W_hh","Absolute reconstruction error","0.0084412741924999955","83.738945945904121"
"SOH","W_hh","Absolute reconstruction error","0.008596159957499995","85.315208457827026"
"SOH","W_hh","Absolute reconstruction error","0.0087510457224999946","82.950814689942675"
"SOH","W_hh","Absolute reconstruction error","0.0089059314874999941","76.153182607275156"
"SOH","W_hh","Absolute reconstruction error","0.0090608172524999937","78.024994340183596"
"SOH","W_hh","Absolute reconstruction error","0.0092157030174999949","68.271870047660656"
"SOH","W_hh","Absolute reconstruction error","0.0093705887824999945","72.114009920472725"
"SOH","W_hh","Absolute reconstruction error","0.009525474547499994","62.557918441940139"
"SOH","W_hh","Absolute reconstruction error","0.0096803603124999936","61.277205151002782"
"SOH","W_hh","Absolute reconstruction error","0.0098352460774999931","53.494408998383456"
"SOH","W_hh","Absolute reconstruction error","0.0099901318424999944","53.297376184393094"
"SOH","W_hh","Absolute reconstruction error","0.010145017607499994","49.652269125571387"
"SOH","W_hh","Absolute reconstruction error","0.010299903372499994","42.460571414923145"
"SOH","W_hh","Absolute reconstruction error","0.010454789137499993","42.362055007927964"
"SOH","W_hh","Absolute reconstruction error","0.010609674902499993","35.26887370427491"
"SOH","W_hh","Absolute reconstruction error","0.010764560667499994","34.776291669299006"
"SOH","W_hh","Absolute reconstruction error","0.010919446432499993","27.486077551655587"
"SOH","W_hh","Absolute reconstruction error","0.011074332197499993","23.348388457857972"
"SOH","W_hh","Absolute reconstruction error","0.011229217962499993","24.03800330682424"
"SOH","W_hh","Absolute reconstruction error","0.011384103727499992","20.786961875983259"
"SOH","W_hh","Absolute reconstruction error","0.011538989492499993","16.058174340214556"
"SOH","W_hh","Absolute reconstruction error","0.011693875257499993","15.467075898243467"
"SOH","W_hh","Absolute reconstruction error","0.011848761022499993","15.565592305238647"
"SOH","W_hh","Absolute reconstruction error","0.012003646787499992","12.314550874397664"
"SOH","W_hh","Absolute reconstruction error","0.012158532552499992","10.344222734494037"
"SOH","W_hh","Absolute reconstruction error","0.012313418317499993","75.266534944318522"
